cod_entidad;entidad;cod_tipo_gasto;tipo_gasto;cod_grupo_gasto;grupo_gasto;cod_subgrupo_gasto;subgrupo_gasto;cod_renglon;renglon;asignado;vigente;devengado
11130011;MINISTERIO DE ECONOMIA;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;70;OTRAS PRESTACIONES RELACIONADAS CON SALARIOS;74;COMPENSACION COSTO DE VIDA POR SERVICIOS EN EL EXTERIOR;247620;247620;201580
11130011;MINISTERIO DE ECONOMIA;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;170;MANTENIMIENTO Y REPARACION DE OBRAS E INSTALACIONES;172;MANTENIMIENTO Y REPARACION DE VIVIENDAS;30000;8000;0
11130011;MINISTERIO DE ECONOMIA;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;26;COMPLEMENTO POR CALIDAD PROFESIONAL AL PERSONAL TEMPORAL;27000;54000;41852.26
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;11;PERSONAL PERMANENTE;48709320;47528062;38523215.75
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;12;COMPLEMENTO PERSONAL AL SALARIO DEL PERSONAL PERMANENTE;22697940;14773057;11304357.84
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;13;COMPLEMENTO POR ANTIGUEDAD AL PERSONAL PERMANENTE;171780;418659;124385.38
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;14;COMPLEMENTO POR CALIDAD PROFESIONAL AL PERSONAL PERMANENTE;2664000;2737405;2082293.54
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;15;COMPLEMENTOS ESPECIFICOS AL PERSONAL PERMANENTE;49452480;47039048;36429658.08
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;22;PERSONAL POR CONTRATO;7116000;7414528;5389561.57
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;26;COMPLEMENTO POR CALIDAD PROFESIONAL AL PERSONAL TEMPORAL;103500;164773;80159.22
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;27;COMPLEMENTOS ESPECIFICOS AL PERSONAL TEMPORAL;1398880;2624909;1703145.93
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;29;OTRAS REMUNERACIONES DE PERSONAL TEMPORAL;214844600;354794746;242936427.4
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;30;PERSONAL POR JORNAL Y  A  DESTAJO;31;JORNALES;13455919;18595422;10622264.64
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;30;PERSONAL POR JORNAL Y  A  DESTAJO;32;COMPLEMENTO POR ANTIGUEDAD AL PERSONAL POR JORNAL;253317;383169;206336.57
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;30;PERSONAL POR JORNAL Y  A  DESTAJO;33;COMPLEMENTOS ESPECIFICOS AL PERSONAL POR JORNAL;20340000;25994968;15009737.53
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;60;DIETAS Y GASTOS DE REPRESENTACION;63;GASTOS DE REPRESENTACION EN EL INTERIOR;720000;702508;588169.06
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;70;OTRAS PRESTACIONES RELACIONADAS CON SALARIOS;71;AGUINALDO;12984803;13325263;3907668.56
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;70;OTRAS PRESTACIONES RELACIONADAS CON SALARIOS;72;BONIFICACION ANUAL (BONO 14);11713524;12634669;9895482.28
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;70;OTRAS PRESTACIONES RELACIONADAS CON SALARIOS;73;BONO VACACIONAL;313200;387906;361.09
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;110;SERVICIOS BASICOS Y OTROS COMPLEMENTARIOS;115;EXTRACCION DE BASURA Y DESTRUCCION DE DESECHOS SOLIDOS;1137730;677282;28917.2
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;130;VIATICOS, GASTOS CONEXOS Y RECONOCIMIENTO DE GASTOS;131;VIATICOS EN EL EXTERIOR;850000;762250;26122.91
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;130;VIATICOS, GASTOS CONEXOS Y RECONOCIMIENTO DE GASTOS;133;VIATICOS EN EL INTERIOR;6518845;1920397;61276.5
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;140;TRANSPORTE Y ALMACENAJE;141;TRANSPORTE DE PERSONAS;1447500;1167284;13710
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;153;ARRENDAMIENTO DE MAQUINAS Y EQUIPOS DE OFICINA;2833000;2547206.89;619408.57
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;155;ARRENDAMIENTO DE MEDIOS DE TRANSPORTE;210000;200000;0
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;158;DERECHOS DE BIENES INTANGIBLES;2040931;2082537;175523.54
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;160;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;168;MANTENIMIENTO Y REPARACION DE EQUIPO DE COMPUTO;6242607;713901;58680.16
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;160;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;169;MANTENIMIENTO Y REPARACION DE OTRAS MAQUINARIAS Y EQUIPOS;2258000;871800;70480
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;199;OTROS SERVICIOS;663215;1265414;292775.7
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;411;AYUDA PARA FUNERALES;0;48000;35000
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;412;PRESTACIONES POSTUMAS;0;160693;137681.69
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;413;INDEMNIZACIONES AL PERSONAL;4292215;2369478;1316445.9
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;415;VACACIONES PAGADAS POR RETIRO;597405;748146;518741.77
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;900;ASIGNACIONES GLOBALES;910;GASTOS IMPREVISTOS;913;SENTENCIAS JUDICIALES;5500000;5500000;5115063.27
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;110;SERVICIOS BASICOS Y OTROS COMPLEMENTARIOS;111;ENERGIA ELECTRICA;9770942;5532611.42;1933721.35
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;110;SERVICIOS BASICOS Y OTROS COMPLEMENTARIOS;112;AGUA;9191963;3558086.08;595561.08
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;110;SERVICIOS BASICOS Y OTROS COMPLEMENTARIOS;113;TELEFONIA;10271038;10319026.5;2762324.07
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;120;DIVULGACION, IMPRESION Y ENCUADERNACION;121;DIVULGACION E INFORMACION;3019899;631166;44256.7
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;120;DIVULGACION, IMPRESION Y ENCUADERNACION;122;IMPRESION, ENCUADERNACION Y REPRODUCCION;1730495;960551;276578.84
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;130;VIATICOS, GASTOS CONEXOS Y RECONOCIMIENTO DE GASTOS;136;RECONOCIMIENTO DE GASTOS;930000;1821181;329487.49
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;151;ARRENDAMIENTO DE EDIFICIOS Y LOCALES;12191839;9817990.11;4864547.9
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;160;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;165;MANTENIMIENTO Y REPARACION DE MEDIOS DE TRANSPORTE;16124320;6878206;506749.65
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;170;MANTENIMIENTO Y REPARACION DE OBRAS E INSTALACIONES;171;MANTENIMIENTO Y REPARACION DE EDIFICIOS;6795110;10264416;163266.2
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;180;SERVICIOS TECNICOS Y PROFESIONALES;182;SERVICIOS MEDICO-SANITARIOS;0;0;0
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;191;PRIMAS Y GASTOS DE SEGUROS Y FIANZAS;8374473;8346407;115250.48
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;194;GASTOS BANCARIOS, COMISIONES Y OTROS GASTOS;2200210;6094280;2239431.13
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;195;IMPUESTOS, DERECHOS Y TASAS;1395284;596427;175563.75
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;196;SERVICIOS DE ATENCION Y PROTOCOLO;3000;60000;0
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;197;SERVICIOS DE VIGILANCIA;12476315;8337594;4786980
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;210;ALIMENTOS Y PRODUCTOS AGROPECUARIOS;211;ALIMENTOS PARA PERSONAS;86326274;421300129;77013011.68
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;210;ALIMENTOS Y PRODUCTOS AGROPECUARIOS;214;PRODUCTOS AGROFORESTALES, MADERA, CORCHO Y SUS MANUFACTURAS;441360;1102739;25893
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;220;MINERALES;223;PIEDRA, ARCILLA Y ARENA;58975;113115;8590.36
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;220;MINERALES;224;POMEZ, CAL Y YESO;12375;62329;2593
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;230;TEXTILES Y VESTUARIO;232;ACABADOS TEXTILES;33280;211075;29758.8
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;230;TEXTILES Y VESTUARIO;233;PRENDAS DE VESTIR;187470;444621;46395
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;241;PAPEL DE ESCRITORIO;3328828;1992838;297892.92
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;242;PAPELES COMERCIALES, CARTULINAS, CARTONES Y OTROS;0;182500;775
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;243;PRODUCTOS DE PAPEL O CARTON;3185820;1352000;230430.5
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;244;PRODUCTOS DE ARTES GRAFICAS;603852;700241;85671.2
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;245;LIBROS, REVISTAS Y PERIODICOS;1248600;1244900;4680
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;247;ESPECIES TIMBRADAS Y VALORES;5000;33800;6921.8
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;250;PRODUCTOS DE CUERO Y CAUCHO;253;LLANTAS Y NEUMATICOS;3057610;2481400;243732
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;250;PRODUCTOS DE CUERO Y CAUCHO;254;ARTICULOS DE CAUCHO;27775;93305;10013.79
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;261;ELEMENTOS Y COMPUESTOS QUIMICOS;856906;1121006;221500.12
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;262;COMBUSTIBLES Y LUBRICANTES;16889901;10307020;1020190.96
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;264;INSECTICIDAS, FUMIGANTES Y SIMILARES;700990;1458887;176451.16
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;266;PRODUCTOS MEDICINALES Y FARMACEUTICOS;272274;812939;201531.77
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;267;TINTES, PINTURAS Y COLORANTES;7451849;4720528;1438710.55
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;268;PRODUCTOS PLASTICOS, NYLON, VINIL Y P.V.C.;8592623;19803441;501885.95
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;269;OTROS PRODUCTOS QUIMICOS Y CONEXOS;480445;409950;20265.8
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;270;PRODUCTOS DE MINERALES NO METALICOS;271;PRODUCTOS DE ARCILLA;0;46629;38917.8
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;270;PRODUCTOS DE MINERALES NO METALICOS;273;PRODUCTOS DE LOZA Y PORCELANA;0;107100;35440.4
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;270;PRODUCTOS DE MINERALES NO METALICOS;274;CEMENTO;634195;116819;12604.1
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;270;PRODUCTOS DE MINERALES NO METALICOS;275;PRODUCTOS DE CEMENTO, POMEZ, ASBESTO Y YESO;51204;89279;3043
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;282;PRODUCTOS METALURGICOS NO FERRICOS;20784000;17700;8012.5
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;283;PRODUCTOS DE METAL Y SUS ALEACIONES;97824;325907;33154.82
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;284;ESTRUCTURAS METALICAS ACABADAS;3386214;3446714;32898
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;286;HERRAMIENTAS MENORES;1287859;5296094;36781.55
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;289;OTROS PRODUCTOS METALICOS;16470;454642;94086.28
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;291;UTILES DE OFICINA;1140357;1655597;177281.19
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;292;PRODUCTOS SANITARIOS, DE LIMPIEZA Y DE USO PERSONAL;989064;1267240;255992.54
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;293;UTILES EDUCACIONALES Y CULTURALES;0;104600;8533.5
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;294;UTILES DEPORTIVOS Y RECREATIVOS;0;181335;2887
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;295;UTILES MENORES, SUMINISTROS E INSTRUMENTAL MEDICO-QUIRURGICOS, DE LABORATORIO Y CUIDADO DE LA SALUD;124153;769420;208498.28
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;296;UTILES DE COCINA Y COMEDOR;0;1764052;29412.33
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;297;MATERIALES, PRODUCTOS Y ACCS. ELECTRICOS, CABLEADO ESTRUCTURADO DE REDES INFORMATICAS Y TELEFONICAS;272905;473598;73254.58
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;298;ACCESORIOS Y REPUESTOS EN GENERAL;2690247;4002856;982454.18
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;299;OTROS MATERIALES Y SUMINISTROS;164380;53260268;91901.36
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;322;MOBILIARIO Y EQUIPO DE OFICINA;324200;1742600;130709.67
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;323;MOBILIARIO Y EQUIPO MEDICO-SANITARIO Y DE LABORATORIO;0;1707550;20783
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;324;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;137250;3100825;373615
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;325;EQUIPO DE TRANSPORTE;2600000;12538000;0
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;326;EQUIPO PARA COMUNICACIONES;0;1457650;58545
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;328;EQUIPO DE COMPUTO;165000;12665692;438690.28
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;329;OTRAS MAQUINARIAS Y EQUIPOS;50000;9916919;213940.99
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;160;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;162;MANTENIMIENTO Y REPARACION DE  EQUIPO DE OFICINA;5064351;3342346;88973.7
11130012;MINISTERIO DE AGRICULTURA, GANADERIA Y ALIMENTACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;170;MANTENIMIENTO Y REPARACION DE OBRAS E INSTALACIONES;174;MANTENIMIENTO Y REPARACION DE INSTALACIONES;1163923;1590276;52310
